school_id,school_rank,score,major_code,recruit_num,remark,school_name,major_name
23,172,360,0202,10,17,三峡大学,应用经济学
23,172,335,0301,30,24,三峡大学,法学
23,172,335,0301,20,24,三峡大学,法学
23,172,335,0304,22,24,三峡大学,民族学
23,172,348,0305,64,29,三峡大学,马克思主义理论
23,172,348,0305,10,19,三峡大学,马克思主义理论
23,172,351,0401,22,22,三峡大学,教育学
23,172,367,0501,36,22,三峡大学,中国语言文学
23,172,367,0502,6,12,三峡大学,英语语言文学
23,172,367,0502,9,12,三峡大学,外国语言学及应用语言学
23,172,290,0701,30,28,三峡大学,数学
23,172,290,0702,19,23,三峡大学,物理学
23,172,290,0703,39,28,三峡大学,化学
23,172,290,0703,23,28,三峡大学,化学
23,172,290,0710,28,28,三峡大学,生物学
23,172,290,0713,23,28,三峡大学,生态学
23,172,260,0801,7,23,三峡大学,力学
23,172,260,0801,3,19,三峡大学,力学
23,172,260,0801,2,19,三峡大学,力学
23,172,273,0802,43,28,三峡大学,机械工程
23,172,273,0805,10,23,三峡大学,材料科学与工程
23,172,275,0808,52,33,三峡大学,电气工程
23,172,273,0810,16,23,三峡大学,信息与通信工程
23,172,275,0811,18,23,三峡大学,控制科学与工程
23,172,273,0812,23,28,三峡大学,计算机科学与技术
23,172,273,0814,44,28,三峡大学,土木工程
23,172,260,0815,55,38,三峡大学,水利工程
23,172,260,0818,17,28,三峡大学,地质资源与地质工程
23,172,300,0871,13,21,三峡大学,管理科学与工程
23,172,309,1001,30,26,三峡大学,基础医学
23,172,309,1002,29,26,三峡大学,临床医学
23,172,353,1201,15,17,三峡大学,管理科学与工程
23,172,353,1202,10,17,三峡大学,工商管理
23,172,335,0351,17,19,三峡大学,法律（法学）
23,172,335,0351,5,14,三峡大学,法律（法学）
23,172,351,0451,12,17,三峡大学,学科教学（思政）
23,172,351,0451,10,17,三峡大学,学科教学（思政）
23,172,351,0451,16,17,三峡大学,学科教学（语文）
23,172,351,0451,10,17,三峡大学,学科教学（语文）
23,172,364,0451,35,22,三峡大学,学科教学（英语）
23,172,364,0451,15,17,三峡大学,学科教学（英语）
23,172,296,0452,36,28,三峡大学,体育
23,172,296,0452,15,23,三峡大学,体育
23,172,351,0453,8,12,三峡大学,汉语国际教育
23,172,367,0551,26,22,三峡大学,英语笔译
23,172,367,0552,8,12,三峡大学,新闻与传播
23,172,367,0552,5,12,三峡大学,新闻与传播
23,172,273,0854,25,28,三峡大学,新一代电子信息技术（含量子技术等）
23,172,273,0854,3,14,三峡大学,新一代电子信息技术（含量子技术等）
23,172,273,0854,51,33,三峡大学,计算机技术
23,172,273,0854,7,18,三峡大学,计算机技术
23,172,273,0854,24,28,三峡大学,控制工程
23,172,273,0854,5,18,三峡大学,控制工程
23,172,273,0854,14,23,三峡大学,光电信息工程
23,172,273,0855,34,28,三峡大学,机械
23,172,273,0855,3,14,三峡大学,机械
23,172,273,0856,15,23,三峡大学,材料与化工
23,172,273,0857,40,28,三峡大学,资源与环境
23,172,273,0857,10,23,三峡大学,环境工程
23,172,273,0858,13,23,三峡大学,能源动力
23,172,273,0858,2,14,三峡大学,能源动力
23,172,335,0858,300,39,三峡大学,电气工程
23,172,335,0858,5,14,三峡大学,电气工程
23,172,273,0859,74,33,三峡大学,土木水利
23,172,273,0859,88,33,三峡大学,水利工程
23,172,273,0860,26,28,三峡大学,生物与医药
23,172,273,0860,5,18,三峡大学,生物与医药
23,172,309,1051,111,41,三峡大学,临床医学
23,172,309,1054,10,21,三峡大学,护理
23,172,309,1054,16,21,三峡大学,护理
23,172,309,1055,38,26,三峡大学,药学
23,172,309,1055,25,26,三峡大学,药学
23,172,309,1055,5,16,三峡大学,药学
23,172,306,1057,12,21,三峡大学,中医
23,172,193,1253,72,43,三峡大学,会计
23,172,189,1256,10,33,三峡大学,工程管理
23,172,361,1351,10,17,三峡大学,音乐
23,172,361,1351,5,12,三峡大学,音乐
23,172,361,1351,20,22,三峡大学,艺术设计
23,172,361,1351,11,17,三峡大学,艺术设计
31,2000,178,1252,20,35,中共广东省委党校（广东行政学院）,公共管理
73,159,360,0202,17,17,上海海事大学,金融学
73,159,360,0202,15,17,上海海事大学,产业经济学
73,159,360,0202,8,12,上海海事大学,国际贸易学
73,159,335,0301,4,10,上海海事大学,宪法学与行政法学
73,159,335,0301,6,14,上海海事大学,刑法学
73,159,335,0301,32,24,上海海事大学,民商法学
73,159,335,0301,1,10,上海海事大学,诉讼法学
73,159,335,0301,15,19,上海海事大学,经济法学
73,159,335,0301,1,10,上海海事大学,环境与资源保护法学
73,159,335,0301,120,39,上海海事大学,国际法学
73,159,367,0502,58,27,上海海事大学,外国语言文学
73,159,367,0502,9,12,上海海事大学,日语语言文学
73,159,290,0701,30,28,上海海事大学,数学
73,159,273,0802,39,28,上海海事大学,机械工程
73,159,260,0807,50,38,上海海事大学,动力工程及工程热物理
73,159,273,0808,71,33,上海海事大学,电气工程
73,159,273,0810,51,33,上海海事大学,信息与通信工程
73,159,273,0811,20,28,上海海事大学,控制科学与工程
73,159,273,0811,70,33,上海海事大学,控制科学与工程
73,159,273,0812,0,13,上海海事大学,计算机科学与技术
73,159,260,0815,29,33,上海海事大学,水利工程
73,159,273,0823,38,28,上海海事大学,交通信息工程及控制
73,159,273,0823,95,33,上海海事大学,交通运输规划与管理
73,159,273,0823,8,18,上海海事大学,载运工具运用工程
73,159,273,0823,20,28,上海海事大学,交通运输安全与环境工程
73,159,260,0824,20,33,上海海事大学,船舶与海洋结构物设计制造
73,159,260,0824,4,19,上海海事大学,船舶与海洋结构物设计制造
73,159,260,0824,29,33,上海海事大学,轮机工程
73,159,260,0824,5,23,上海海事大学,船舶与海洋工程材料
73,159,273,0837,26,28,上海海事大学,安全科学与工程
73,159,353,1201,30,22,上海海事大学,管理科学与工程
73,159,353,1201,49,22,上海海事大学,管理科学与工程
73,159,353,1202,35,22,上海海事大学,会计学
73,159,353,1202,31,22,上海海事大学,企业管理
73,159,353,1202,1,8,上海海事大学,旅游管理
73,159,353,1202,15,17,上海海事大学,技术经济及管理
73,159,353,1202,10,17,上海海事大学,财务管理
73,159,360,0252,48,22,上海海事大学,应用统计
73,159,360,0252,0,7,上海海事大学,应用统计
73,159,335,0351,39,24,上海海事大学,法律（非法学）
73,159,335,0351,1,10,上海海事大学,法律（非法学）
73,159,335,0351,40,24,上海海事大学,法律（法学）
73,159,335,0351,2,10,上海海事大学,法律（法学）
73,159,351,0453,16,17,上海海事大学,汉语国际教育
73,159,367,0551,65,27,上海海事大学,英语笔译
73,159,367,0551,30,22,上海海事大学,英语笔译
73,159,273,0854,19,23,上海海事大学,新一代电子信息技术（含量子技术等）
73,159,273,0854,46,28,上海海事大学,通信工程（含宽带网络、移动通信等）
73,159,273,0854,98,33,上海海事大学,计算机技术
73,159,273,0854,18,23,上海海事大学,软件工程
73,159,273,0854,39,28,上海海事大学,软件工程
73,159,273,0854,5,18,上海海事大学,人工智能
73,159,273,0854,4,14,上海海事大学,人工智能
73,159,273,0855,56,33,上海海事大学,机械工程
73,159,273,0855,35,28,上海海事大学,船舶工程
73,159,273,0856,26,28,上海海事大学,材料与化工
73,159,330,0858,100,39,上海海事大学,电气工程
73,159,273,0858,30,28,上海海事大学,动力工程
73,159,273,0858,10,23,上海海事大学,清洁能源技术
73,159,273,0859,62,33,上海海事大学,水利工程
73,159,273,0859,12,23,上海海事大学,海洋工程
73,159,320,0861,40,24,上海海事大学,道路交通运输
73,159,320,0861,19,19,上海海事大学,道路交通运输
73,159,273,0861,90,33,上海海事大学,水路交通运输
73,159,273,0861,10,23,上海海事大学,水路交通运输
73,159,273,0861,50,33,上海海事大学,水路交通运输
73,159,273,0861,35,28,上海海事大学,水路交通运输
73,159,170,1251,14,33,上海海事大学,工商管理
73,159,170,1251,28,38,上海海事大学,工商管理
73,159,203,1253,40,33,上海海事大学,会计
73,159,203,1253,49,33,上海海事大学,会计
73,159,189,1256,14,33,上海海事大学,工程管理
73,159,189,1256,3,24,上海海事大学,项目管理
73,159,205,1256,75,38,上海海事大学,物流工程与管理
73,159,205,1256,125,48,上海海事大学,物流工程与管理
73,159,205,1256,24,33,上海海事大学,物流工程与管理
1370,297,360,0253,50,25,上海海关学院,税务
1370,297,185,1252,50,41,上海海关学院,公共管理
850,2000,335,0352,8,11,中共浙江省委党校,社会工作
850,2000,195,1252,35,35,中共浙江省委党校,公共管理
851,2000,193,1252,20,35,中共四川省委党校（四川行政学院）,公共管理
922,2000,260,0824,6,20,上海船舶电子设备研究所（七二六研究所）,水声工程
921,2000,260,0824,8,20,上海船用柴油机研究所,轮机工程
115,2000,314,0101,3,9,中共中央党校,哲学
115,2000,360,0201,4,5,中共中央党校,政治经济学
115,2000,360,0201,1,5,中共中央党校,世界经济
115,2000,335,0301,4,7,中共中央党校,法学
115,2000,335,0302,1,7,中共中央党校,政治学理论
115,2000,335,0302,4,7,中共中央党校,科学社会主义与国际共产主义运动
115,2000,335,0302,5,11,中共中央党校,中共党史
115,2000,335,0302,3,7,中共中央党校,国际关系
115,2000,335,0303,3,7,中共中央党校,社会学
115,2000,335,0305,3,7,中共中央党校,马克思主义理论
115,2000,335,0305,1,7,中共中央党校,马克思主义文化学
115,2000,336,0602,1,7,中共中央党校,中国史
115,2000,353,1204,3,5,中共中央党校,行政管理
115,2000,353,1204,1,5,中共中央党校,应急管理
146,236,354,0305,20,20,东北电力大学,马克思主义理论
146,236,290,0701,10,21,东北电力大学,数学
146,236,290,0701,10,21,东北电力大学,数学
146,236,273,0802,14,21,东北电力大学,机械工程
146,236,273,0804,10,21,东北电力大学,仪器科学与技术
146,236,260,0807,51,36,东北电力大学,动力工程及工程热物理
146,236,302,0808,91,29,东北电力大学,电气工程
146,236,273,0808,3,12,东北电力大学,电力经济与管理
146,236,273,0810,20,26,东北电力大学,信息与通信工程
146,236,273,0811,52,31,东北电力大学,控制科学与工程
146,236,273,0812,19,21,东北电力大学,计算机科学与技术
146,236,273,0814,20,26,东北电力大学,土木工程
146,236,273,0814,10,21,东北电力大学,供热、供燃气、通风及空调工程
146,236,273,0814,14,21,东北电力大学,输电工程
146,236,273,0817,4,12,东北电力大学,化学工程
146,236,273,0817,3,12,东北电力大学,生物化工
146,236,273,0817,8,16,东北电力大学,应用化学
146,236,273,0830,20,26,东北电力大学,环境科学与工程
146,236,353,1202,5,10,东北电力大学,会计学
146,236,353,1202,3,6,东北电力大学,企业管理
146,236,361,1305,20,20,东北电力大学,设计学
146,236,361,1305,10,15,东北电力大学,设计学
141,80,367,0502,18,19,东华大学,外国语言文学
141,80,310,0703,10,23,东华大学,无机化学
141,80,310,0703,4,14,东华大学,无机化学
141,80,330,0703,6,16,东华大学,分析化学
141,80,310,0703,6,18,东华大学,物理化学
141,80,300,0703,10,23,东华大学,高分子化学与物理
141,80,300,0703,3,14,东华大学,高分子化学与物理
141,80,335,0712,11,21,东华大学,科学技术史
141,80,290,0805,22,30,东华大学,材料物理与化学
141,80,296,0805,79,35,东华大学,材料学
141,80,285,0805,9,20,东华大学,材料加工工程
141,80,285,0805,40,30,东华大学,材料加工工程
141,80,285,0805,10,25,东华大学,纳米纤维及杂化材料
141,80,290,0805,10,25,东华大学,功能与智能材料
141,80,300,0805,20,28,东华大学,生物与仿生材料
141,80,273,0814,28,30,东华大学,土木工程
141,80,310,0830,20,28,东华大学,环境科学
141,80,294,0830,30,30,东华大学,环境工程
141,80,273,0830,5,20,东华大学,环境生物技术
141,80,364,1305,37,24,东华大学,设计学
141,80,373,0551,43,24,东华大学,翻译
141,80,314,0854,105,43,东华大学,电子信息
141,80,314,0854,2,14,东华大学,电子信息
141,80,314,0854,15,23,东华大学,电子信息
141,80,332,0855,155,41,东华大学,机械
141,80,332,0855,2,12,东华大学,机械
141,80,277,0856,130,45,东华大学,材料与化工
141,80,277,0856,27,30,东华大学,材料与化工
141,80,277,0856,195,45,东华大学,材料与化工
141,80,277,0856,76,35,东华大学,材料与化工
141,80,296,0858,8,20,东华大学,能源动力
141,80,273,0859,41,30,东华大学,土木水利
141,80,189,1256,40,40,东华大学,工程管理
141,80,189,1256,13,35,东华大学,工程管理
141,80,189,1256,15,35,东华大学,工程管理
141,80,361,1351,5,14,东华大学,美术
141,80,361,1351,5,14,东华大学,美术
141,80,362,1351,83,29,东华大学,艺术设计
141,80,362,1351,25,24,东华大学,艺术设计
838,2000,360,0251,30,19,上海社会科学院,金融
406,2000,362,1351,112,34,上海戏剧学院,戏剧
406,2000,362,1351,0,4,上海戏剧学院,戏剧
406,2000,363,1351,7,9,上海戏剧学院,戏曲
406,2000,363,1351,0,4,上海戏剧学院,戏曲
406,2000,402,1351,19,11,上海戏剧学院,电影
406,2000,402,1351,0,1,上海戏剧学院,电影
406,2000,396,1351,24,17,上海戏剧学院,广播电视
406,2000,396,1351,0,2,上海戏剧学院,广播电视
406,2000,363,1351,13,14,上海戏剧学院,舞蹈
406,2000,363,1351,0,4,上海戏剧学院,舞蹈
406,2000,373,1351,6,9,上海戏剧学院,美术
406,2000,373,1351,0,4,上海戏剧学院,美术
406,2000,385,1351,20,17,上海戏剧学院,艺术设计
406,2000,385,1351,0,2,上海戏剧学院,艺术设计
1504,2000,360,0254,50,24,上海商学院,国际商务
1504,2000,170,1254,20,35,上海商学院,旅游管理
1088,187,286,0854,0,13,上海电力大学,新一代电子信息技术（含量子技术等）
1088,187,273,0854,0,13,上海电力大学,通信工程（含宽带网络、移动通信等）
1088,187,273,0854,0,13,上海电力大学,集成电路工程
1088,187,275,0854,0,13,上海电力大学,计算机技术
1088,187,295,0854,0,13,上海电力大学,控制工程
1088,187,273,0854,0,13,上海电力大学,人工智能
1088,187,273,0854,0,13,上海电力大学,大数据技术与工程
1088,187,273,0855,0,13,上海电力大学,机械工程
1088,187,320,0858,0,9,上海电力大学,电气工程
1088,187,273,0858,0,13,上海电力大学,动力工程
1088,187,273,0858,0,13,上海电力大学,清洁能源技术
1088,187,273,0858,0,13,上海电力大学,储能技术
1088,187,189,1256,0,23,上海电力大学,工程管理
1186,2000,360,0251,10,14,上海国家会计学院,金融
1186,2000,360,0253,11,14,上海国家会计学院,税务
1186,2000,223,0257,11,25,上海国家会计学院,审计
1186,2000,193,1253,41,35,上海国家会计学院,会计
1186,2000,193,1253,60,40,上海国家会计学院,会计
319,39,320,0856,0,14,东北大学,材料工程
319,39,320,0856,0,14,东北大学,化学工程
319,39,305,0856,0,16,东北大学,冶金工程
319,39,320,0857,0,14,东北大学,环境工程
319,39,320,0857,0,14,东北大学,安全工程
319,39,305,0857,0,16,东北大学,矿业工程
319,39,225,1256,0,23,东北大学,工业工程与管理
319,39,225,1256,0,23,东北大学,物流工程与管理
386,215,335,0302,15,17,东北石油大学,政治学
386,215,335,0305,56,27,东北石油大学,马克思主义理论
386,215,351,0401,15,15,东北石油大学,教育学
386,215,351,0401,10,15,东北石油大学,外国语言教育学
386,215,351,0401,9,10,东北石油大学,体育教育学
386,215,290,0701,15,21,东北石油大学,数学
386,215,290,0703,16,21,东北石油大学,化学
386,215,290,0708,9,16,东北石油大学,固体地球物理学
386,215,290,0709,26,26,东北石油大学,矿物学、岩石学、矿床学
386,215,290,0709,9,16,东北石油大学,地球化学
386,215,290,0784,5,16,东北石油大学,教育技术学
386,215,273,0802,32,26,东北石油大学,机械工程
386,215,273,0804,16,21,东北石油大学,仪器科学与技术
386,215,273,0805,8,16,东北石油大学,材料学
386,215,260,0807,22,31,东北石油大学,动力工程及工程热物理
386,215,273,0808,15,21,东北石油大学,电气工程
386,215,273,0810,14,21,东北石油大学,信息与通信工程
386,215,273,0811,15,21,东北石油大学,控制科学与工程
386,215,273,0812,16,21,东北石油大学,计算机科学与技术
386,215,273,0814,20,26,东北石油大学,土木工程
386,215,273,0817,39,26,东北石油大学,化学工程与技术
386,215,260,0818,41,31,东北石油大学,地质资源与地质工程
386,215,260,0818,3,17,东北石油大学,油气资源经济与管理
386,215,260,0818,2,17,东北石油大学,计算机技术与资源信息工程
386,215,273,0820,19,21,东北石油大学,油气井工程
386,215,273,0820,39,26,东北石油大学,油气田开发工程
386,215,273,0820,24,26,东北石油大学,油气储运工程
386,215,273,0820,9,16,东北石油大学,海洋油气工程
386,215,273,0830,10,21,东北石油大学,环境工程
386,215,273,0835,12,21,东北石油大学,软件工程
386,215,353,1202,9,10,东北石油大学,工商管理
386,215,353,1202,5,10,东北石油大学,会计学
386,215,361,1301,14,15,东北石油大学,艺术学理论
386,215,335,0352,40,22,东北石油大学,社会工作
386,215,351,0453,15,15,东北石油大学,汉语国际教育
386,215,273,0854,21,26,东北石油大学,通信工程（含宽带网络、移动通信等）
386,215,273,0854,45,26,东北石油大学,计算机技术
386,215,273,0854,27,26,东北石油大学,软件工程
386,215,273,0854,47,26,东北石油大学,控制工程
386,215,273,0854,32,26,东北石油大学,仪器仪表工程
386,215,273,0854,15,21,东北石油大学,光电信息工程
386,215,273,0854,9,16,东北石油大学,人工智能
386,215,273,0855,67,31,东北石油大学,机械工程
386,215,273,0855,14,21,东北石油大学,工业设计工程
386,215,273,0856,34,26,东北石油大学,化学工程
386,215,273,0857,50,31,东北石油大学,地质工程
386,215,273,0857,111,41,东北石油大学,石油与天然气工程
386,215,273,0858,40,26,东北石油大学,电气工程
386,215,273,0858,49,26,东北石油大学,动力工程
386,215,273,0859,28,26,东北石油大学,土木工程
386,215,273,0859,10,21,东北石油大学,市政工程（含给排水等）
386,215,273,0859,13,21,东北石油大学,人工环境工程（含供热、通风及空调等）
386,215,193,1253,88,41,东北石油大学,会计
386,215,193,1253,41,36,东北石油大学,会计
379,117,360,0202,5,12,东北农业大学,金融学
379,117,360,0202,6,12,东北农业大学,产业经济学
379,117,377,0305,7,12,东北农业大学,马克思主义基本原理
379,117,342,0305,6,14,东北农业大学,马克思主义中国化研究
379,117,378,0305,11,17,东北农业大学,思想政治教育
379,117,335,0305,3,10,东北农业大学,中国近现代史基本问题研究
379,117,367,0502,2,8,东北农业大学,英语语言文学
379,117,367,0502,2,8,东北农业大学,外国语言学及应用语言学
379,117,327,0710,24,24,东北农业大学,植物学
379,117,290,0710,4,14,东北农业大学,动物学
379,117,350,0710,30,22,东北农业大学,微生物学
379,117,302,0710,22,26,东北农业大学,发育生物学
379,117,290,0710,4,14,东北农业大学,细胞生物学
379,117,310,0710,20,26,东北农业大学,生物化学与分子生物学
379,117,273,0802,5,18,东北农业大学,机械工程
379,117,273,0812,13,23,东北农业大学,计算机科学与技术
379,117,260,0815,12,28,东北农业大学,水文学及水资源
379,117,260,0815,4,19,东北农业大学,水利水电工程
379,117,260,0828,15,28,东北农业大学,农业机械化工程
379,117,260,0828,41,33,东北农业大学,农业水土工程
379,117,260,0828,11,28,东北农业大学,农业生物环境与能源工程
379,117,260,0828,2,19,东北农业大学,农业电气化与自动化
379,117,260,0828,6,23,东北农业大学,农业系统工程与管理工程
379,117,277,0832,31,28,东北农业大学,食品科学
379,117,273,0832,44,28,东北农业大学,粮食、油脂及植物蛋白工程
379,117,273,0832,7,18,东北农业大学,农产品加工及贮藏工程
379,117,273,0832,11,23,东北农业大学,食品发酵工程
379,117,273,0832,21,28,东北农业大学,畜产品加工工程
379,117,353,0834,8,12,东北农业大学,环境设计艺术
379,117,273,0834,2,14,东北农业大学,风景园林工程与技术
379,117,273,0834,3,14,东北农业大学,园林生态与恢复
379,117,252,0901,7,23,东北农业大学,作物栽培学与耕作学
379,117,268,0901,43,33,东北农业大学,作物遗传育种
379,117,252,0902,7,23,东北农业大学,果树学
379,117,252,0902,24,33,东北农业大学,蔬菜学
379,117,252,0903,10,28,东北农业大学,土壤学
379,117,252,0903,5,23,东北农业大学,植物营养学
379,117,310,0903,25,26,东北农业大学,环境保护与修复
379,117,252,0903,9,23,东北农业大学,农业生态与气候变化
379,117,252,0903,16,28,东北农业大学,资源环境微生物学
379,117,252,0904,4,19,东北农业大学,植物病理学
379,117,252,0904,2,19,东北农业大学,农业昆虫与害虫防治
379,117,252,0904,3,19,东北农业大学,农药学
379,117,280,0905,17,23,东北农业大学,动物遗传育种与繁殖
379,117,296,0905,35,28,东北农业大学,动物营养与饲料科学
379,117,252,0905,4,19,东北农业大学,水生动物保护与生产
379,117,252,0905,11,28,东北农业大学,动物生产
379,117,312,0906,19,21,东北农业大学,基础兽医学
379,117,290,0906,23,28,东北农业大学,预防兽医学
379,117,304,0906,28,26,东北农业大学,临床兽医学
379,117,252,0906,4,19,东北农业大学,动物药学
379,117,252,0909,4,19,东北农业大学,草学
379,117,353,1202,5,12,东北农业大学,会计学
379,117,353,1202,3,8,东北农业大学,企业管理
379,117,353,1203,15,17,东北农业大学,农业经济管理
379,117,353,1204,6,12,东北农业大学,行政管理
379,117,353,1204,2,8,东北农业大学,教育经济与管理
379,117,390,1204,19,15,东北农业大学,土地资源管理
379,117,381,0251,30,20,东北农业大学,金融
379,117,335,0351,11,19,东北农业大学,法律（非法学）
379,117,335,0351,8,14,东北农业大学,法律（法学）
379,117,273,0855,28,28,东北农业大学,机械
379,117,273,0858,13,23,东北农业大学,能源动力
379,117,298,0858,32,28,东北农业大学,电气工程
379,117,294,0860,42,28,东北农业大学,生物技术与工程
379,117,273,0860,9,18,东北农业大学,制药工程
379,117,273,0860,23,28,东北农业大学,制药工程
379,117,273,0860,51,33,东北农业大学,食品工程
379,117,273,0860,6,18,东北农业大学,食品工程
379,117,273,0860,6,18,东北农业大学,发酵工程
379,117,252,0951,65,38,东北农业大学,农艺与种业
379,117,252,0951,55,38,东北农业大学,农艺与种业
379,117,252,0951,7,23,东北农业大学,农艺与种业
379,117,252,0951,16,28,东北农业大学,资源利用与植物保护
379,117,252,0951,73,38,东北农业大学,资源利用与植物保护
379,117,252,0951,33,33,东北农业大学,畜牧
379,117,252,0951,3,19,东北农业大学,渔业发展
379,117,331,0951,50,29,东北农业大学,食品加工与安全
379,117,331,0951,3,10,东北农业大学,食品加工与安全
379,117,252,0951,2,19,东北农业大学,农业工程与信息技术
379,117,333,0951,16,19,东北农业大学,农业管理
379,117,325,0951,31,24,东北农业大学,农村发展
379,117,322,0952,55,29,东北农业大学,兽医
379,117,313,0953,31,26,东北农业大学,风景园林
379,117,170,1251,44,38,东北农业大学,工商管理
379,117,170,1251,81,43,东北农业大学,工商管理
379,117,178,1252,85,43,东北农业大学,公共管理
379,117,214,1253,44,33,东北农业大学,会计
379,117,214,1253,55,38,东北农业大学,会计
379,117,205,1256,20,33,东北农业大学,工业工程与管理
379,117,361,1351,4,8,东北农业大学,广播电视
379,117,361,1351,8,12,东北农业大学,艺术设计
837,2000,335,0302,3,7,上海国际问题研究院,中外政治制度
837,2000,335,0302,6,11,上海国际问题研究院,国际政治
837,2000,335,0302,10,16,上海国际问题研究院,国际关系
837,2000,335,0302,6,11,上海国际问题研究院,外交学
837,2000,335,0302,4,7,上海国际问题研究院,台港澳政治
142,46,331,0101,0,14,上海大学,哲学
142,46,372,0201,0,12,上海大学,理论经济学
142,46,360,0201,0,12,上海大学,政治经济学
142,46,374,0202,0,12,上海大学,应用经济学
142,46,360,0202,0,12,上海大学,区域经济学
142,46,370,0301,0,12,上海大学,法学
142,46,360,0302,0,12,上海大学,政治学
142,46,363,0303,0,12,上海大学,社会学
142,46,335,0303,0,14,上海大学,人口学
142,46,335,0303,0,14,上海大学,人类学
142,46,386,0303,0,10,上海大学,民俗学
142,46,336,0305,0,14,上海大学,马克思主义理论
142,46,367,0501,0,12,上海大学,中国语言文学
142,46,367,0503,0,12,上海大学,新闻传播学
142,46,336,0602,0,14,上海大学,中国史
142,46,336,0603,0,14,上海大学,世界史
142,46,356,0701,0,12,上海大学,数学
142,46,290,0702,0,18,上海大学,物理学
142,46,290,0703,0,18,上海大学,化学
142,46,290,0703,0,18,上海大学,高分子化学与物理
142,46,290,0710,0,18,上海大学,生物学
142,46,260,0801,0,23,上海大学,力学
142,46,273,0802,0,18,上海大学,机械工程
142,46,275,0804,0,18,上海大学,精密仪器及机械
142,46,273,0804,0,18,上海大学,测试计量技术及仪器
142,46,273,0805,0,18,上海大学,材料科学与工程
142,46,260,0806,0,23,上海大学,冶金工程
142,46,292,0808,0,18,上海大学,电气工程
142,46,275,0809,0,18,上海大学,电路与系统
142,46,273,0809,0,18,上海大学,微电子学与固体电子学
142,46,310,0809,0,16,上海大学,电磁场与微波技术
142,46,305,0810,0,16,上海大学,通信与信息系统
142,46,275,0810,0,18,上海大学,信号与信息处理
142,46,331,0810,0,14,上海大学,数字媒体创意工程
142,46,273,0811,0,18,上海大学,控制科学与工程
142,46,273,0811,0,18,上海大学,智能医学诊疗
142,46,273,0812,0,18,上海大学,计算机科学与技术
142,46,273,0812,0,18,上海大学,新药物与新材料
142,46,273,0812,0,18,上海大学,智能医学诊疗
142,46,273,0813,0,18,上海大学,建筑学
142,46,273,0814,0,18,上海大学,土木工程
142,46,273,0817,0,18,上海大学,化学工程与技术
142,46,273,0817,0,18,上海大学,生物化工
142,46,273,0817,0,18,上海大学,智能医学诊疗
142,46,260,0827,0,23,上海大学,核科学与技术
142,46,322,0830,0,14,上海大学,环境科学与工程
142,46,273,0831,0,18,上海大学,生物医学工程
142,46,273,0832,0,18,上海大学,食品科学
142,46,295,0835,0,18,上海大学,软件工程
142,46,330,1007,0,14,上海大学,药学
142,46,353,1201,0,12,上海大学,管理科学与工程
142,46,376,1202,0,12,上海大学,会计学
142,46,353,1202,0,12,上海大学,企业管理
142,46,353,1202,0,12,上海大学,旅游管理
142,46,368,1205,0,12,上海大学,图书馆学
142,46,358,1205,0,12,上海大学,情报学
142,46,398,1205,0,10,上海大学,档案学
142,46,361,1301,0,12,上海大学,艺术学理论
142,46,361,1302,0,12,上海大学,音乐与舞蹈学
142,46,370,1303,0,12,上海大学,戏剧与影视学
142,46,361,1304,0,12,上海大学,美术学
142,46,361,1305,0,12,上海大学,设计学
142,46,360,0251,0,12,上海大学,金融
142,46,360,0251,0,12,上海大学,金融
142,46,360,0254,0,12,上海大学,国际商务
142,46,360,0254,0,12,上海大学,国际商务
142,46,335,0351,0,14,上海大学,法律（非法学）
142,46,335,0351,0,14,上海大学,法律（非法学）
142,46,335,0351,0,14,上海大学,法律（法学）
142,46,335,0351,0,14,上海大学,法律（法学）
142,46,352,0352,0,12,上海大学,社会工作
142,46,320,0452,0,14,上海大学,体育
142,46,369,0453,0,12,上海大学,汉语国际教育
142,46,385,0551,0,10,上海大学,英语笔译
142,46,385,0551,0,10,上海大学,英语笔译
142,46,367,0551,0,12,上海大学,日语笔译
142,46,367,0551,0,12,上海大学,日语笔译
142,46,386,0552,0,10,上海大学,新闻与传播
142,46,336,0651,0,14,上海大学,文物与博物馆
142,46,336,0651,0,14,上海大学,文物与博物馆
142,46,273,0854,0,18,上海大学,电子信息
142,46,273,0855,0,18,上海大学,机械
142,46,273,0856,0,18,上海大学,材料与化工
142,46,277,0857,0,18,上海大学,资源与环境
142,46,298,0858,0,18,上海大学,能源动力
142,46,288,0859,0,18,上海大学,土木水利
142,46,273,0860,0,18,上海大学,生物与医药
142,46,309,1055,0,16,上海大学,药学
142,46,170,1251,0,28,上海大学,工商管理
142,46,170,1251,0,28,上海大学,工商管理
142,46,210,1253,0,23,上海大学,会计
142,46,210,1253,0,23,上海大学,会计
142,46,220,1255,0,23,上海大学,图书情报
142,46,189,1256,0,28,上海大学,工程管理
142,46,219,1256,0,23,上海大学,物流工程与管理
142,46,385,1351,0,10,上海大学,电影
142,46,361,1351,0,12,上海大学,美术
142,46,361,1351,0,12,上海大学,艺术设计
625,2000,273,0804,2,11,上海材料研究所,测试计量技术及仪器
625,2000,273,0805,3,11,上海材料研究所,材料学
1095,2000,335,0352,10,16,中共山东省委党校（山东行政学院）,社会工作
1095,2000,182,1252,40,35,中共山东省委党校（山东行政学院）,公共管理
